job_id,puzzle_id,status,tiles_placed,duration,solver_id,current_state
23367,23367,solved1,94911120,52570808748,16,"[{""Idx"":0,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":16,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":18,""Rot"":false},{""Idx"":7,""Rot"":false}]"
23356,23356,solved1,3169197589,1899328253170,16,"[{""Idx"":0,""Rot"":false},{""Idx"":17,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":8,""Rot"":false}]"
23189,23189,solved1,1079653,549542830,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":19,""Rot"":false}]"
23177,23177,solved1,357857254,215962418611,16,"[{""Idx"":4,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":0,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":17,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":18,""Rot"":false}]"
23141,23141,solved1,1774586896,1089963008546,16,"[{""Idx"":0,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":7,""Rot"":false}]"
23129,23129,solved1,60789447,35405303641,16,"[{""Idx"":0,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":16,""Rot"":true}]"
23117,23117,solved1,1637117,980176277,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":16,""Rot"":false}]"
23081,23081,solved1,695883685,435364396773,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":17,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":4,""Rot"":false}]"
22975,22975,solved1,1332383,767154320,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":16,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":12,""Rot"":false}]"
22903,22903,solved1,75169447,46639055777,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":18,""Rot"":false}]"
22880,22880,solved1,90525448,54176689470,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":16,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":18,""Rot"":false},{""Idx"":17,""Rot"":false}]"
22820,22820,solved1,146108962,82892639071,16,"[{""Idx"":1,""Rot"":false},{""Idx"":0,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":18,""Rot"":false}]"
22784,22784,solved1,402430140,250037876575,16,"[{""Idx"":0,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":18,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":15,""Rot"":false}]"
22748,22748,solved1,498278885,299091499887,16,"[{""Idx"":0,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":17,""Rot"":false}]"
22700,22700,solved1,2100843,1158417575,16,"[{""Idx"":0,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":16,""Rot"":false}]"
22688,22688,solved1,646962554,377677575901,16,"[{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":0,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":1,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":15,""Rot"":true}]"
22640,22640,solved1,13845975,8107036292,16,"[{""Idx"":0,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":16,""Rot"":false}]"
22628,22628,solved1,8439415,4581714555,16,"[{""Idx"":1,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":0,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":18,""Rot"":false}]"
22616,22616,solved1,806475404,485987578271,16,"[{""Idx"":0,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":17,""Rot"":false}]"
22604,22604,solved1,1862053,1056346443,16,"[{""Idx"":0,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":1,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":16,""Rot"":true}]"
22592,22592,interrupted,5934056698,3600000000891,16,"[{""Idx"":2,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":0,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":14,""Rot"":true}]"
job_id,puzzle_id,status,tiles_placed,duration,solver_id,current_state
55274,55274,solved1,420763,239791153,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":18,""Rot"":false}]"
55254,55254,solved1,44190,36540870,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":18,""Rot"":true}]"
55244,55244,solved1,168412,101227237,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":19,""Rot"":false},{""Idx"":18,""Rot"":false}]"
55234,55234,solved1,9814,5657635,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":17,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":18,""Rot"":false}]"
55224,55224,solved1,8775474,4459354262,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":15,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":17,""Rot"":false}]"
55184,55184,solved1,1038835,565436116,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":11,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":12,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":15,""Rot"":false}]"
55174,55174,solved1,507591,287131655,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":9,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":19,""Rot"":false}]"
55164,55164,solved1,564244,305603141,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":9,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":12,""Rot"":false}]"
55154,55154,solved1,96436207,56235182186,16,"[{""Idx"":0,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":6,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":5,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":13,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":2,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":10,""Rot"":true},{""Idx"":15,""Rot"":false}]"
54082,54082,solved1,159441,80365571,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":17,""Rot"":false}]"
54072,54072,solved1,493845,254077909,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":7,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":16,""Rot"":true},{""Idx"":17,""Rot"":false}]"
54062,54062,solved1,2140633,1171702336,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":17,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":11,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":16,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":14,""Rot"":false}]"
54012,54012,solved1,355006,199493412,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":true},{""Idx"":2,""Rot"":false},{""Idx"":8,""Rot"":true},{""Idx"":3,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":10,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":12,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":7,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":18,""Rot"":false},{""Idx"":19,""Rot"":false}]"
54002,54002,solved1,10659105,5949381491,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":false},{""Idx"":4,""Rot"":false},{""Idx"":6,""Rot"":false},{""Idx"":17,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":19,""Rot"":true},{""Idx"":12,""Rot"":false},{""Idx"":8,""Rot"":false},{""Idx"":14,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":5,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":7,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":18,""Rot"":true},{""Idx"":16,""Rot"":false}]"
53862,53862,solved1,70979,39054445,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":4,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":17,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":16,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":15,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":19,""Rot"":false},{""Idx"":11,""Rot"":true},{""Idx"":14,""Rot"":false},{""Idx"":13,""Rot"":true},{""Idx"":18,""Rot"":true}]"
53852,53852,solved1,223231,109197301,16,"[{""Idx"":0,""Rot"":false},{""Idx"":2,""Rot"":true},{""Idx"":1,""Rot"":true},{""Idx"":9,""Rot"":true},{""Idx"":13,""Rot"":true},{""Idx"":3,""Rot"":true},{""Idx"":14,""Rot"":true},{""Idx"":8,""Rot"":false},{""Idx"":4,""Rot"":true},{""Idx"":16,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":17,""Rot"":true},{""Idx"":5,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":6,""Rot"":true},{""Idx"":10,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":18,""Rot"":false},{""Idx"":15,""Rot"":true},{""Idx"":19,""Rot"":true}]"
52519,52519,solved1,539995,293176841,16,"[{""Idx"":0,""Rot"":false},{""Idx"":1,""Rot"":false},{""Idx"":2,""Rot"":false},{""Idx"":3,""Rot"":true},{""Idx"":4,""Rot"":false},{""Idx"":12,""Rot"":true},{""Idx"":15,""Rot"":false},{""Idx"":5,""Rot"":true},{""Idx"":17,""Rot"":false},{""Idx"":10,""Rot"":false},{""Idx"":18,""Rot"":true},{""Idx"":8,""Rot"":true},{""Idx"":11,""Rot"":true},{""Idx"":7,""Rot"":true},{""Idx"":6,""Rot"":false},{""Idx"":14,""Rot"":false},{""Idx"":9,""Rot"":false},{""Idx"":13,""Rot"":false},{""Idx"":19,""Rot"":true},{""Idx"":16,""Rot"":false}]"
